# M5 趋化子图（P4 结构基础：M4 20 角色 + 全连接组上下文连接；Cook 2019）
"# 列：role, neuron_class, neurotransmitter, synapse_from, synapse_to, synapse_type, g_max_ns, delay_ms, note"
,,glut,AVAL,VA8,chem,5.00,0.50,subgraph chem
,,glut,AVAL,VA9,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS1,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS11,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS2,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS4,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS5,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS6,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS7,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS8,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AS9,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVBL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVBR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVDL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVDR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,AVER,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA1,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA2,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA3,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA4,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA5,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA6,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA7,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA8,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DA9,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DB2,chem,5.00,0.50,subgraph chem
,,glut,AVAR,DB3,chem,5.00,0.50,subgraph chem
,,glut,AVAR,LUAL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,LUAR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,PVCL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,PVCR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,RIGL,chem,5.00,0.50,subgraph chem
,,glut,AVAR,SAAVR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,SABVR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,SMDVR,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA10,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA11,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA2,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA3,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA4,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA5,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA6,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA7,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA8,chem,5.00,0.50,subgraph chem
,,glut,AVAR,VA9,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AS10,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AS4,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AS5,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVAL,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVAR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVBR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVDR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVER,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVJR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,AVL,chem,5.00,0.50,subgraph chem
,,ach,AVBL,DA5,chem,5.00,0.50,subgraph chem
,,ach,AVBL,DA7,chem,5.00,0.50,subgraph chem
,,ach,AVBL,DVA,chem,5.00,0.50,subgraph chem
,,ach,AVBL,PVCR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,PVNR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,PVPR,chem,5.00,0.50,subgraph chem
,,ach,AVBL,SDQL,chem,5.00,0.50,subgraph chem
,,ach,AVBL,VA10,chem,5.00,0.50,subgraph chem
,,ach,AVBL,VA2,chem,5.00,0.50,subgraph chem
,,ach,AVBL,VB2,chem,5.00,0.50,subgraph chem
,,ach,AVBL,VC3,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AIBR,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AS1,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AS10,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AS3,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AS4,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVAL,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVAR,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVBL,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVDL,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVER,chem,5.00,0.50,subgraph chem
,,ach,AVBR,AVJL,chem,5.00,0.50,subgraph chem
,,ach,AVBR,DA3,chem,5.00,0.50,subgraph chem
,,ach,AVBR,DA4,chem,5.00,0.50,subgraph chem
,,ach,AVBR,DA7,chem,5.00,0.50,subgraph chem
,,ach,AVBR,DB4,chem,5.00,0.50,subgraph chem
,,ach,AVBR,HSNR,chem,5.00,0.50,subgraph chem
,,ach,AVBR,VA3,chem,5.00,0.50,subgraph chem
,,ach,AVBR,VA4,chem,5.00,0.50,subgraph chem
,,ach,AVBR,VD3,chem,5.00,0.50,subgraph chem
,,glut,AVDL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,AVDL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,AVDR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,AVDR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,AVDR,AVBL,chem,5.00,0.50,subgraph chem
,,other,AVEL,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVEL,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVER,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVER,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVFL,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVFL,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVFR,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVFR,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVFR,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVG,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVG,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVG,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVG,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVHL,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVHL,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVHL,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVHR,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVHR,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVHR,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVJL,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVJL,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVJL,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVJR,AVAL,chem,0.00,0.50,subgraph chem
,,other,AVJR,AVAR,chem,0.00,0.50,subgraph chem
,,other,AVJR,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVJR,AVBR,chem,0.00,0.50,subgraph chem
,,other,AVKL,AVBL,chem,0.00,0.50,subgraph chem
,,other,AVKR,SMDDR,chem,0.00,0.50,subgraph chem
,,other,AVKR,SMDVR,chem,0.00,0.50,subgraph chem
,,glut,AVM,AVBL,chem,5.00,0.50,subgraph chem
,,glut,AVM,AVBR,chem,5.00,0.50,subgraph chem
,,other,AWAL,AIYL,chem,0.00,0.50,subgraph chem
,,other,AWAL,ASEL,chem,0.00,0.50,subgraph chem
,,other,AWAR,AIYR,chem,0.00,0.50,subgraph chem
,,other,AWAR,ASER,chem,0.00,0.50,subgraph chem
,,other,AWBL,AIBR,chem,0.00,0.50,subgraph chem
,,other,AWBL,AIYL,chem,0.00,0.50,subgraph chem
,,other,AWBL,ASEL,chem,0.00,0.50,subgraph chem
,,other,AWBL,AVBL,chem,0.00,0.50,subgraph chem
,,other,AWBL,RIAL,chem,0.00,0.50,subgraph chem
,,other,AWBR,AIYR,chem,0.00,0.50,subgraph chem
,,other,AWBR,ASER,chem,0.00,0.50,subgraph chem
,,other,AWBR,AVBR,chem,0.00,0.50,subgraph chem
,,other,AWBR,RIAR,chem,0.00,0.50,subgraph chem
,,glut,AWCL,AIBL,chem,5.00,0.50,subgraph chem
,,glut,AWCL,AIBR,chem,5.00,0.50,subgraph chem
,,glut,AWCL,AIYL,chem,5.00,0.50,subgraph chem
,,glut,AWCL,ASER,chem,5.00,0.50,subgraph chem
,,glut,AWCL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,AWCL,RIAL,chem,5.00,0.50,subgraph chem
,,glut,AWCL,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,AWCR,AIBL,chem,5.00,0.50,subgraph chem
,,glut,AWCR,AIBR,chem,5.00,0.50,subgraph chem
,,glut,AWCR,AIYL,chem,5.00,0.50,subgraph chem
,,glut,AWCR,AIYR,chem,5.00,0.50,subgraph chem
,,glut,AWCR,ASEL,chem,5.00,0.50,subgraph chem
,,glut,AWCR,ASER,chem,5.00,0.50,subgraph chem
,,glut,AWCR,RIAL,chem,5.00,0.50,subgraph chem
,,glut,BAGL,AIBL,chem,5.00,0.50,subgraph chem
,,glut,BAGL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,BAGL,RIAR,chem,5.00,0.50,subgraph chem
,,glut,BAGR,AIYL,chem,5.00,0.50,subgraph chem
,,glut,BAGR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,BAGR,RIAL,chem,5.00,0.50,subgraph chem
,,glut,BAGR,SMDVL,chem,5.00,0.50,subgraph chem
,,other,BDUR,AVAL,chem,0.00,0.50,subgraph chem
,,other,BDUR,AVBR,chem,0.00,0.50,subgraph chem
,,dopamine,CEPVL,RIAL,chem,0.00,0.50,subgraph chem
,,dopamine,CEPVL,SMDVR,chem,0.00,0.50,subgraph chem
,,dopamine,CEPVR,RIAL,chem,0.00,0.50,subgraph chem
,,dopamine,CEPVR,RIAR,chem,0.00,0.50,subgraph chem
,,dopamine,CEPVR,SMDDR,chem,0.00,0.50,subgraph chem
,,ach,DVA,AVAL,chem,5.00,0.50,subgraph chem
,,ach,DVA,AVAR,chem,5.00,0.50,subgraph chem
,,ach,DVA,AVBL,chem,5.00,0.50,subgraph chem
,,ach,DVA,AVBR,chem,5.00,0.50,subgraph chem
,,ach,DVA,RIAL,chem,5.00,0.50,subgraph chem
,,ach,DVA,RIAR,chem,5.00,0.50,subgraph chem
,,ach,DVA,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,DVC,AIBL,chem,5.00,0.50,subgraph chem
,,glut,DVC,AIBR,chem,5.00,0.50,subgraph chem
,,glut,DVC,AVAL,chem,5.00,0.50,subgraph chem
,,glut,DVC,AVAR,chem,5.00,0.50,subgraph chem
,,glut,DVC,AVBL,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AIBL,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AIBR,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AVBL,chem,5.00,0.50,subgraph chem
,,glut,FLPL,AVBR,chem,5.00,0.50,subgraph chem
,,glut,FLPR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,FLPR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,FLPR,AVBL,chem,5.00,0.50,subgraph chem
,,glut,FLPR,AVBR,chem,5.00,0.50,subgraph chem
,,serotonin,HSNR,AIBL,chem,0.00,0.50,subgraph chem
,,serotonin,HSNR,AVBR,chem,0.00,0.50,subgraph chem
,,ach,IL2DL,AVBR,chem,5.00,0.50,subgraph chem
,,ach,IL2DL,RMED,chem,5.00,0.50,subgraph chem
,,ach,IL2DL,RMEV,chem,5.00,0.50,subgraph chem
,,ach,IL2DR,RMED,chem,5.00,0.50,subgraph chem
,,ach,IL2DR,RMEV,chem,5.00,0.50,subgraph chem
,,ach,IL2L,RMEV,chem,5.00,0.50,subgraph chem
,,ach,IL2R,RMEV,chem,5.00,0.50,subgraph chem
,,ach,IL2VL,RIAL,chem,5.00,0.50,subgraph chem
,,ach,IL2VL,RMEV,chem,5.00,0.50,subgraph chem
,,ach,IL2VR,AVAL,chem,5.00,0.50,subgraph chem
,,ach,IL2VR,RIAR,chem,5.00,0.50,subgraph chem
,,ach,IL2VR,RMED,chem,5.00,0.50,subgraph chem
,,ach,IL2VR,RMEV,chem,5.00,0.50,subgraph chem
,,glut,LUAL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,LUAL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,LUAR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,LUAR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,OLLL,SMDDL,chem,5.00,0.50,subgraph chem
,,glut,OLLL,SMDDR,chem,5.00,0.50,subgraph chem
,,glut,OLLL,SMDVR,chem,5.00,0.50,subgraph chem
,,glut,OLLR,RMED,chem,5.00,0.50,subgraph chem
,,glut,OLLR,SMDDL,chem,5.00,0.50,subgraph chem
,,glut,OLLR,SMDDR,chem,5.00,0.50,subgraph chem
,,glut,OLLR,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,OLLR,SMDVR,chem,5.00,0.50,subgraph chem
,,glut,OLQDL,RMED,chem,5.00,0.50,subgraph chem
,,glut,OLQVL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,OLQVR,RIAR,chem,5.00,0.50,subgraph chem
,,glut,PHBL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,PHBL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,PHBR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,PHBR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,PHCL,AVAL,chem,5.00,0.50,subgraph chem
,,ach,PLNL,SMDVR,chem,5.00,0.50,subgraph chem
,,ach,PLNR,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,PQR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,PQR,AVAR,chem,5.00,0.50,subgraph chem
,,ach,PVCL,AVAL,chem,5.00,0.50,subgraph chem
,,ach,PVCL,AVAR,chem,5.00,0.50,subgraph chem
,,ach,PVCL,AVBL,chem,5.00,0.50,subgraph chem
,,ach,PVCL,AVBR,chem,5.00,0.50,subgraph chem
,,ach,PVCR,AVAL,chem,5.00,0.50,subgraph chem
,,ach,PVCR,AVAR,chem,5.00,0.50,subgraph chem
,,ach,PVCR,AVBL,chem,5.00,0.50,subgraph chem
,,ach,PVCR,AVBR,chem,5.00,0.50,subgraph chem
,,glut,PVDL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,PVDL,AVAR,chem,5.00,0.50,subgraph chem
,,glut,PVDR,AVAL,chem,5.00,0.50,subgraph chem
,,glut,PVDR,AVAR,chem,5.00,0.50,subgraph chem
,,other,PVNL,AVAL,chem,0.00,0.50,subgraph chem
,,other,PVNL,AVBR,chem,0.00,0.50,subgraph chem
,,other,PVNR,AVAL,chem,0.00,0.50,subgraph chem
,,other,PVNR,AVBR,chem,0.00,0.50,subgraph chem
,,ach,PVPL,AVAL,chem,5.00,0.50,subgraph chem
,,ach,PVPL,AVAR,chem,5.00,0.50,subgraph chem
,,ach,PVPL,AVBL,chem,5.00,0.50,subgraph chem
,,ach,PVPL,AVBR,chem,5.00,0.50,subgraph chem
,,ach,PVPR,AVAL,chem,5.00,0.50,subgraph chem
,,ach,PVPR,AVAR,chem,5.00,0.50,subgraph chem
,,ach,PVPR,AVBL,chem,5.00,0.50,subgraph chem
,,ach,PVPR,AVBR,chem,5.00,0.50,subgraph chem
,,ach,PVPR,RIAR,chem,5.00,0.50,subgraph chem
,,glut,PVQR,ASER,chem,5.00,0.50,subgraph chem
,,glut,PVQR,AVBR,chem,5.00,0.50,subgraph chem
,,glut,PVR,AVBL,chem,5.00,0.50,subgraph chem
,,glut,PVR,AVBR,chem,5.00,0.50,subgraph chem
,,other,PVT,AIBL,chem,0.00,0.50,subgraph chem
,,other,PVT,AIBR,chem,0.00,0.50,subgraph chem
,,other,PVT,RMEV,chem,0.00,0.50,subgraph chem
,,ach,PVWR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,AIZL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,AQR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,AVAL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,BAGR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,CEPDL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIAR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIBL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIML,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIMR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIVL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RIVR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDDL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDDR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDVL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,RMDVR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SAADL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SIADL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SIAVR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SMBDR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SMDDL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SMDDR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,RIAL,SMDVR,chem,5.00,0.50,subgraph chem
,,glut,RIAL,URXL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,ADFR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,AUAR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,AVAR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,CEPVL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,CEPVR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,IL1R,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RIAL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RIAR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RIBR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RIVL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RIVR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDDL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDDR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDVL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,RMDVR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SAADR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SIADR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SIAVL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMBDR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMBVR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMDDL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMDDR,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMDVL,chem,5.00,0.50,subgraph chem
,,glut,RIAR,SMDVR,chem,5.00,0.50,subgraph chem
,,other,RIBL,AIBR,chem,0.00,0.50,subgraph chem
,,other,RIBL,AVAL,chem,0.00,0.50,subgraph chem
,,other,RIBL,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIBL,RIAL,chem,0.00,0.50,subgraph chem
,,other,RIBL,SMDVR,chem,0.00,0.50,subgraph chem
,,other,RIBR,AIBL,chem,0.00,0.50,subgraph chem
,,other,RIBR,AVAR,chem,0.00,0.50,subgraph chem
,,other,RIBR,AVBL,chem,0.00,0.50,subgraph chem
,,other,RIBR,RIAR,chem,0.00,0.50,subgraph chem
,,other,RIBR,RMED,chem,0.00,0.50,subgraph chem
,,other,RIBR,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RIBR,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RIBR,SMDVR,chem,0.00,0.50,subgraph chem
,,other,RICL,AVAL,chem,0.00,0.50,subgraph chem
,,other,RICL,AVAR,chem,0.00,0.50,subgraph chem
,,other,RICL,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RICL,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RICL,SMDVR,chem,0.00,0.50,subgraph chem
,,other,RICR,AIBL,chem,0.00,0.50,subgraph chem
,,other,RICR,AIBR,chem,0.00,0.50,subgraph chem
,,other,RICR,AVAL,chem,0.00,0.50,subgraph chem
,,other,RICR,AVAR,chem,0.00,0.50,subgraph chem
,,other,RICR,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RICR,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RICR,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RICR,SMDVR,chem,0.00,0.50,subgraph chem
,,other,RID,RMED,chem,0.00,0.50,subgraph chem
,,other,RIFL,AVBL,chem,0.00,0.50,subgraph chem
,,other,RIFL,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIFR,AVBL,chem,0.00,0.50,subgraph chem
,,other,RIFR,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIFR,RIAR,chem,0.00,0.50,subgraph chem
,,glut,RIGL,AIBR,chem,5.00,0.50,subgraph chem
,,glut,RIGR,AIBL,chem,5.00,0.50,subgraph chem
,,glut,RIGR,RIAR,chem,5.00,0.50,subgraph chem
,,serotonin,RIH,AIYL,chem,0.00,0.50,subgraph chem
,,serotonin,RIH,AIYR,chem,0.00,0.50,subgraph chem
,,serotonin,RIH,RIAL,chem,0.00,0.50,subgraph chem
,,serotonin,RIH,RIAR,chem,0.00,0.50,subgraph chem
,,serotonin,RIH,RMEV,chem,0.00,0.50,subgraph chem
,,other,RIML,AIBL,chem,0.00,0.50,subgraph chem
,,other,RIML,AIBR,chem,0.00,0.50,subgraph chem
,,other,RIML,AVAL,chem,0.00,0.50,subgraph chem
,,other,RIML,AVAR,chem,0.00,0.50,subgraph chem
,,other,RIML,AVBL,chem,0.00,0.50,subgraph chem
,,other,RIML,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIML,RIAL,chem,0.00,0.50,subgraph chem
,,other,RIML,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RIML,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RIML,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RIMR,AIBL,chem,0.00,0.50,subgraph chem
,,other,RIMR,AVAL,chem,0.00,0.50,subgraph chem
,,other,RIMR,AVBL,chem,0.00,0.50,subgraph chem
,,other,RIMR,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIMR,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RIMR,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RIMR,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RIMR,SMDVR,chem,0.00,0.50,subgraph chem
,,other,RIPR,AVBR,chem,0.00,0.50,subgraph chem
,,other,RIR,RIAL,chem,0.00,0.50,subgraph chem
,,other,RIR,RIAR,chem,0.00,0.50,subgraph chem
,,gaba,RIS,RMEV,chem,15.00,0.50,subgraph chem
,,gaba,RIS,SMDDL,chem,15.00,0.50,subgraph chem
,,gaba,RIS,SMDDR,chem,15.00,0.50,subgraph chem
,,gaba,RIS,SMDVL,chem,15.00,0.50,subgraph chem
,,gaba,RIS,SMDVR,chem,15.00,0.50,subgraph chem
,,other,RIVL,RIAL,chem,0.00,0.50,subgraph chem
,,other,RIVL,RIAR,chem,0.00,0.50,subgraph chem
,,other,RIVL,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RIVL,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RIVR,RIAL,chem,0.00,0.50,subgraph chem
,,other,RIVR,RIAR,chem,0.00,0.50,subgraph chem
,,other,RIVR,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RIVR,SMDVR,chem,0.00,0.50,subgraph chem
,,ach,RMDDL,RIAL,chem,5.00,0.50,subgraph chem
,,ach,RMDDL,RMEV,chem,5.00,0.50,subgraph chem
,,ach,RMDL,RIAL,chem,5.00,0.50,subgraph chem
,,ach,RMDL,RIAR,chem,5.00,0.50,subgraph chem
,,ach,RMDL,SMDDR,chem,5.00,0.50,subgraph chem
,,ach,RMDR,RIAL,chem,5.00,0.50,subgraph chem
,,ach,RMDR,RIAR,chem,5.00,0.50,subgraph chem
,,ach,RMDR,SMDDR,chem,5.00,0.50,subgraph chem
,,ach,RMDVR,AVAR,chem,5.00,0.50,subgraph chem
,,ach,RMDVR,RIAR,chem,5.00,0.50,subgraph chem
,,gaba,RMED,RIBL,chem,15.00,0.50,subgraph chem
,,gaba,RMED,RIBR,chem,15.00,0.50,subgraph chem
,,gaba,RMED,RMED,chem,15.00,0.50,subgraph chem
,,gaba,RMED,SMDDL,chem,15.00,0.50,subgraph chem
,,gaba,RMED,SMDDR,chem,15.00,0.50,subgraph chem
,,gaba,RMEL,RMEV,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RIBR,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RIH,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RIS,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RMDDL,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RMDDR,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,RMED,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,SMDDR,chem,15.00,0.50,subgraph chem
,,gaba,RMEV,SMDVL,chem,15.00,0.50,subgraph chem
,,other,RMFL,SMDVL,chem,0.00,0.50,subgraph chem
,,other,RMGL,AIBR,chem,0.00,0.50,subgraph chem
,,other,RMGL,AVAL,chem,0.00,0.50,subgraph chem
,,other,RMGL,AVBR,chem,0.00,0.50,subgraph chem
,,other,RMGL,SMDDL,chem,0.00,0.50,subgraph chem
,,other,RMGL,SMDDR,chem,0.00,0.50,subgraph chem
,,other,RMGR,AVAL,chem,0.00,0.50,subgraph chem
,,other,RMGR,AVBL,chem,0.00,0.50,subgraph chem
,,other,RMGR,AVBR,chem,0.00,0.50,subgraph chem
,,other,RMHL,AVAR,chem,0.00,0.50,subgraph chem
,,other,RMHR,AIBR,chem,0.00,0.50,subgraph chem
,,other,RMHR,SMDDL,chem,0.00,0.50,subgraph chem
,,ach,SAADL,AIBL,chem,5.00,0.50,subgraph chem
,,ach,SAADL,AVAL,chem,5.00,0.50,subgraph chem
,,ach,SAADL,AVBR,chem,5.00,0.50,subgraph chem
,,ach,SAADR,AIBL,chem,5.00,0.50,subgraph chem
