synapse_from,synapse_to,synapse_type,neurotransmitter,receptor,g_max_ns,delay_ms,weight,note
3768025,3450442,chem,cholinergic,ampa,5.00,0.50,21,子图 AWC 嗅觉 内部化学连接
3768025,3712893,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3768025,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3768025,7916593,chem,cholinergic,ampa,5.00,0.50,66,子图 AWC 嗅觉 内部化学连接
3768025,8276782,chem,cholinergic,ampa,5.00,0.50,20,子图 AWC 嗅觉 内部化学连接
3768025,8399890,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3768025,9589146,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3768025,11543212,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3768025,12225666,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3768025,16259595,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3771794,3450442,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3771794,3712893,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3771794,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3771794,6451332,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3771794,7107433,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3771794,7515491,chem,cholinergic,ampa,5.00,0.50,77,子图 AWC 嗅觉 内部化学连接
3771794,7845346,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3771794,7916593,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3771794,8399890,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3771794,8704079,chem,cholinergic,ampa,5.00,0.50,33,子图 AWC 嗅觉 内部化学连接
3771794,11543212,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
3771794,12225666,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3774568,3712893,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,4493199,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,7198338,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,7527710,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,7851153,chem,cholinergic,ampa,5.00,0.50,15,子图 AWC 嗅觉 内部化学连接
3774568,7852250,chem,cholinergic,ampa,5.00,0.50,14,子图 AWC 嗅觉 内部化学连接
3774568,7865652,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3774568,8276782,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3774568,8480221,chem,cholinergic,ampa,5.00,0.50,37,子图 AWC 嗅觉 内部化学连接
3774568,8704079,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3774568,9119558,chem,cholinergic,ampa,5.00,0.50,8,子图 AWC 嗅觉 内部化学连接
3774568,9589146,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3774568,10990803,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3774568,12225666,chem,cholinergic,ampa,5.00,0.50,16,子图 AWC 嗅觉 内部化学连接
3790004,3712893,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3790004,4119387,chem,cholinergic,ampa,5.00,0.50,13,子图 AWC 嗅觉 内部化学连接
3790004,4391978,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3790004,4700078,chem,cholinergic,ampa,5.00,0.50,26,子图 AWC 嗅觉 内部化学连接
3790004,8246081,chem,cholinergic,ampa,5.00,0.50,104,子图 AWC 嗅觉 内部化学连接
3790004,11543212,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3790004,16515871,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3813723,3712893,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3813723,4327684,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3813723,4651929,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3813723,4679139,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3813723,8245513,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3813723,8247451,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3813723,8253413,chem,cholinergic,ampa,5.00,0.50,71,子图 AWC 嗅觉 内部化学连接
3813723,11279244,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3813723,11543212,chem,cholinergic,ampa,5.00,0.50,10,子图 AWC 嗅觉 内部化学连接
3813723,13589251,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3813723,16515871,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3813723,16735586,chem,cholinergic,ampa,5.00,0.50,17,子图 AWC 嗅觉 内部化学连接
3813723,16795838,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3814635,6451332,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3814635,11714576,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3827211,3538129,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3827211,4119387,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3827211,4327684,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3827211,4700078,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3827211,8243455,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3827211,8244723,chem,cholinergic,ampa,5.00,0.50,121,子图 AWC 嗅觉 内部化学连接
3827211,8245692,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3827211,10990803,chem,cholinergic,ampa,5.00,0.50,13,子图 AWC 嗅觉 内部化学连接
3827211,16515871,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3840345,3844799,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3840345,4119387,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3840345,4327684,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3840345,4391978,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3840345,4679139,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3840345,4700078,chem,cholinergic,ampa,5.00,0.50,47,子图 AWC 嗅觉 内部化学连接
3840345,7503199,chem,cholinergic,ampa,5.00,0.50,17,子图 AWC 嗅觉 内部化学连接
3840345,7934904,chem,cholinergic,ampa,5.00,0.50,36,子图 AWC 嗅觉 内部化学连接
3840345,7935088,chem,cholinergic,ampa,5.00,0.50,53,子图 AWC 嗅觉 内部化学连接
3840345,8140109,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3840345,8252067,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3840345,10160250,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3840345,10167078,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3840345,16515871,chem,cholinergic,ampa,5.00,0.50,14,子图 AWC 嗅觉 内部化学连接
3840345,16795838,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3844799,4679139,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3844799,15829660,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3844961,3844961,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3844961,9971209,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3844961,10955244,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3848843,3844961,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3848843,16457812,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3848843,17654617,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,3538129,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3865952,3827211,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,4073353,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,4119387,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3865952,4327684,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,8244723,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,8245869,chem,cholinergic,ampa,5.00,0.50,62,子图 AWC 嗅觉 内部化学连接
3865952,8248631,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,10990803,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3865952,16515871,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3869488,3756659,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,3869488,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3869488,4099900,chem,cholinergic,ampa,5.00,0.50,14,子图 AWC 嗅觉 内部化学连接
3869488,4620453,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,4679139,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,9291474,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3869488,9747710,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3869488,10990803,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,13589251,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,16515871,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3869488,16795524,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3872653,3538129,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3872653,3712893,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3872653,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3872653,4327684,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3872653,8245513,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3872653,8246750,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3872653,8247451,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3872653,8253413,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3872653,11543212,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
3872653,13589251,chem,cholinergic,ampa,5.00,0.50,100,子图 AWC 嗅觉 内部化学连接
3872653,16735586,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3872653,16795524,chem,cholinergic,ampa,5.00,0.50,10,子图 AWC 嗅觉 内部化学连接
3872653,16795838,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3885215,4119387,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3885215,4327684,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3885215,4391978,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
3885215,4700078,chem,cholinergic,ampa,5.00,0.50,16,子图 AWC 嗅觉 内部化学连接
3885215,7503199,chem,cholinergic,ampa,5.00,0.50,23,子图 AWC 嗅觉 内部化学连接
3885215,7934904,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3885215,7935088,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3885215,8140109,chem,cholinergic,ampa,5.00,0.50,99,子图 AWC 嗅觉 内部化学连接
3885215,8244723,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3885215,8245692,chem,cholinergic,ampa,5.00,0.50,10,子图 AWC 嗅觉 内部化学连接
3885215,8252067,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3885215,10160250,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3885215,10167078,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
3885215,16515871,chem,cholinergic,ampa,5.00,0.50,13,子图 AWC 嗅觉 内部化学连接
3893195,3538129,chem,cholinergic,ampa,5.00,0.50,25,子图 AWC 嗅觉 内部化学连接
3893195,3712893,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3893195,4119387,chem,cholinergic,ampa,5.00,0.50,21,子图 AWC 嗅觉 内部化学连接
3893195,4679139,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3893195,4700078,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3893195,8246750,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3893195,8247451,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3893195,8253413,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3893195,10990803,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3893195,11543212,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3893195,14604028,chem,cholinergic,ampa,5.00,0.50,64,子图 AWC 嗅觉 内部化学连接
3893195,16795524,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3896629,3538129,chem,cholinergic,ampa,5.00,0.50,54,子图 AWC 嗅觉 内部化学连接
3896629,3712893,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3896629,4119387,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3896629,8246750,chem,cholinergic,ampa,5.00,0.50,84,子图 AWC 嗅觉 内部化学连接
3896629,8253413,chem,cholinergic,ampa,5.00,0.50,24,子图 AWC 嗅觉 内部化学连接
3896629,11543212,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3896629,13589251,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3896629,16515871,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3896629,16795524,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3954014,3538129,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3954014,3712893,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
3954014,4119387,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3954014,4327684,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
3954014,4391978,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3954014,8245513,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3954014,8246750,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3954014,8248631,chem,cholinergic,ampa,5.00,0.50,62,子图 AWC 嗅觉 内部化学连接
3954014,13589251,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3954014,16515871,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3958234,3538129,chem,cholinergic,ampa,5.00,0.50,17,子图 AWC 嗅觉 内部化学连接
3958234,3712893,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3958234,3869488,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3958234,4119387,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3958234,4324898,chem,cholinergic,ampa,5.00,0.50,54,子图 AWC 嗅觉 内部化学连接
3958234,4651929,chem,cholinergic,ampa,5.00,0.50,79,子图 AWC 嗅觉 内部化学连接
3958234,4700078,chem,cholinergic,ampa,5.00,0.50,15,子图 AWC 嗅觉 内部化学连接
3958234,8245146,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3958234,11543212,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3958234,16795838,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3963891,3538129,chem,cholinergic,ampa,5.00,0.50,26,子图 AWC 嗅觉 内部化学连接
3963891,3712893,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
3963891,4119387,chem,cholinergic,ampa,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
3963891,4327684,chem,cholinergic,ampa,5.00,0.50,8,子图 AWC 嗅觉 内部化学连接
3963891,4679139,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3963891,4700078,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3963891,8245146,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3963891,8247451,chem,cholinergic,ampa,5.00,0.50,80,子图 AWC 嗅觉 内部化学连接
3963891,10990803,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3963891,11543212,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3963891,13589251,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3963891,16515871,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3963891,16735586,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3963891,16795524,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3963891,16795838,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3966683,4327684,chem,other,none,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3966683,4700078,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3966683,16735586,chem,other,none,5.00,0.50,31,子图 AWC 嗅觉 内部化学连接
3980315,3538129,chem,cholinergic,ampa,5.00,0.50,8,子图 AWC 嗅觉 内部化学连接
3980315,3963891,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3980315,4073353,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3980315,4119387,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
3980315,4324898,chem,cholinergic,ampa,5.00,0.50,27,子图 AWC 嗅觉 内部化学连接
3980315,4327684,chem,cholinergic,ampa,5.00,0.50,26,子图 AWC 嗅觉 内部化学连接
3980315,4391978,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3980315,4651929,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3980315,4700078,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3980315,7503199,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3980315,8245146,chem,cholinergic,ampa,5.00,0.50,24,子图 AWC 嗅觉 内部化学连接
3980315,8245869,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3980315,8247451,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
3980315,8248631,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3980315,9119558,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3980315,10990803,chem,cholinergic,ampa,5.00,0.50,13,子图 AWC 嗅觉 内部化学连接
3980315,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3980315,16735586,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3985829,4119387,chem,other,none,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3985829,4327684,chem,other,none,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3985829,4700078,chem,other,none,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
3985829,16735586,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3985829,16795524,chem,other,none,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3985829,16795838,chem,other,none,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3991518,3002410,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3991518,3486381,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,3690921,chem,cholinergic,ampa,5.00,0.50,12,子图 AWC 嗅觉 内部化学连接
3991518,3712893,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3991518,3756659,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,3869488,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
3991518,4108016,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3991518,4152020,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,4154421,chem,cholinergic,ampa,5.00,0.50,14,子图 AWC 嗅觉 内部化学连接
3991518,4260935,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3991518,4620453,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3991518,4876704,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,4985759,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
3991518,8293958,chem,cholinergic,ampa,5.00,0.50,19,子图 AWC 嗅觉 内部化学连接
3991518,8704079,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
3991518,9291474,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,9747710,chem,cholinergic,ampa,5.00,0.50,39,子图 AWC 嗅觉 内部化学连接
3991518,11123016,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3991518,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,16735586,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
3991518,16795524,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
3991518,16795838,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4023881,4119387,chem,other,none,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
4023881,4327684,chem,other,none,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
4023881,4391978,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4023881,4700078,chem,other,none,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4023881,16735586,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4023881,16795524,chem,other,none,5.00,0.50,12,子图 AWC 嗅觉 内部化学连接
4023881,16795838,chem,other,none,5.00,0.50,15,子图 AWC 嗅觉 内部化学连接
4073353,3538129,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4073353,3869488,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4073353,4119387,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
4073353,4391978,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4073353,4393049,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4073353,4651929,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4073353,7503199,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4073353,8244823,chem,cholinergic,ampa,5.00,0.50,101,子图 AWC 嗅觉 内部化学连接
4073353,8245146,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
4073353,8245869,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
4073353,8256186,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4073353,9119558,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4073353,10990803,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4073353,16735586,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4076389,3712893,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
4076389,4119387,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
4076389,4327684,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4076389,4700078,chem,cholinergic,ampa,5.00,0.50,37,子图 AWC 嗅觉 内部化学连接
4076389,8243455,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4076389,8245014,chem,cholinergic,ampa,5.00,0.50,77,子图 AWC 嗅觉 内部化学连接
4076389,8245513,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4076389,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4076389,13589251,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4076389,16515871,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
